Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	X0 Spline 1	Y1 Spline 1	X1 Spline 1	Y2 Spline 1	X2 Spline 1	Y3 Spline 1	X3 Spline 1	Y4 Spline 1	X4 Spline 1	Y5 Spline 1	X5 Spline 1	Y6 Spline 1	X6 Spline 1	Y7 Spline 1	X7 Spline 1	Y8 Spline 1	X8 Spline 1	Y9 Spline 1	X9 Spline 1	Y10 Spline 1	X10 Spline 1	Y11 Spline 1	X11 Spline 1	Y12 Spline 1	X12 Spline 1	Y13 Spline 1	X13 Spline 1	Y14 Spline 1	X14 Spline 1	Y15 Spline 1	X15 Spline 1	Y16 Spline 1	X16 Spline 1	Y17 Spline 1	X17 Spline 1	Y18 Spline 1	X18 Spline 1	Y19 Spline 1	X19 Spline 1	Y20 Spline 1	X20 Spline 1	Y21 Spline 1	X21 Spline 1	Y22 Spline 1	X22 Spline 1	Y23 Spline 1	X23 Spline 1	Y24 Spline 1	X24 Spline 1	Y25 Spline 1	X25 Spline 1	Y26 Spline 1	X26 Spline 1	Y27 Spline 1	X27 Spline 1	Y28 Spline 1	X28 Spline 1	Y29 Spline 1	X29 Spline 1	Y30 Spline 1	X30 Spline 1	Y31 Spline 1	X31 Spline 1	Y32 Spline 1	X32 Spline 1	Y33 Spline 1	X33 Spline 1	Y34 Spline 1	X34 Spline 1	Y35 Spline 1	X35 Spline 1	Y36 Spline 1	X36 Spline 1	Y37 Spline 1	X37 Spline 1	Y38 Spline 1	X38 Spline 1	Y39 Spline 1	X39 Spline 1	Y40 Spline 1	X40 Spline 1	Y41 Spline 1	X41 Spline 1	Y42 Spline 1	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible
it13	19/02/2018 15:33:44	1.0029	0.4059	Dico pogo lentamente																																																																																					53.7021	38.0312	54.3562	47.4518	57.2715	57.9885	61.6271	66.5974	70.0031	71.6719	80.5530	70.0036	87.0293	61.4072	88.4328	56.9984	91.2671	54.0107	94.5355	51.2450	98.1782	47.4388	56.8817	32.3742	92.7758	23.0996
it13	19/02/2018 15:33:44	1.0177	0.4208	Dico pogo lentamente																																																																																					53.8960	41.6473	54.3190	51.8060	58.0899	60.7038	64.7683	69.6791	73.7932	72.8784	82.5603	70.4054	88.6306	61.7985	90.2726	57.5721	92.7030	55.1707	95.8940	51.7243	100.4638	46.4523	57.3486	33.5507	91.0286	25.3659
it13	19/02/2018 15:33:44	1.0326	0.4357	Dico pogo lentamente																																																																																					53.7625	41.1110	55.6151	51.4691	58.7803	60.8114	65.7909	69.6707	75.6072	72.7563	83.5925	70.0079	89.6617	60.7373	90.7290	56.1340	93.9240	53.0823	97.1638	49.2103	100.7170	44.7748	57.8257	32.8991	93.2200	21.8233
it13	19/02/2018 15:33:44	1.0475	0.4505	Dico pogo lentamente																																																																																					57.0261	39.2575	60.5749	49.0530	60.7737	60.1482	65.8018	69.5697	75.1064	72.8345	83.7094	69.7055	89.4912	60.0446	91.1790	55.6269	94.3747	52.8347	97.2848	49.2210	100.6882	45.2537	57.7366	32.9424	91.6802	22.3128
it13	19/02/2018 15:33:44	1.0624	0.4654	Dico pogo lentamente																																																																																					57.2760	37.5201	60.0890	46.6687	61.0396	58.5188	64.7410	67.4618	73.4513	72.3235	82.6110	69.8942	89.2196	60.1837	90.9624	55.4899	94.3532	52.3557	97.8265	48.4824	101.9305	44.1247	57.7642	30.5350	93.1690	21.3802
it13	19/02/2018 15:33:44	1.0773	0.4803	Dico pogo lentamente																																																																																					56.2609	38.5737	58.3865	47.7287	60.0166	57.9829	65.7745	66.9847	73.0452	71.4264	82.2239	68.9287	88.4825	59.5843	89.9527	55.6722	93.0659	52.6337	96.8178	49.6331	100.8218	46.4544	57.0101	32.2071	94.1510	28.4399
it13	19/02/2018 15:33:44	1.0921	0.4952	Dico pogo lentamente																																																																																					53.1953	37.3378	56.1528	46.3756	59.9139	56.3564	64.2131	64.8720	71.1530	70.8887	81.0398	68.6171	87.7260	59.5438	89.9027	55.3620	93.7834	52.4583	97.3843	49.5269	101.0197	45.9429	57.3977	31.7522	94.2424	26.8194
it13	19/02/2018 15:33:44	1.1070	0.5101	Dico pogo lentamente																																																																																					53.8639	37.9940	55.0458	47.2408	58.2416	56.7720	63.3314	65.4771	71.3024	70.6846	81.5929	67.6184	88.0186	58.6454	90.2892	54.8868	94.4895	52.3479	98.5807	49.5392	102.7893	45.9273	56.9623	32.0565	95.3506	26.0066
it13	19/02/2018 15:33:44	1.1219	0.5250	Dico pogo lentamente																																																																																					50.8432	37.4342	54.4364	46.4853	58.1947	56.4178	63.6333	65.4162	72.9024	69.2193	83.8510	66.4474	91.0494	57.9530	93.6638	54.0854	97.7636	51.0875	101.6205	48.0006	105.5837	45.3464	56.1843	31.7535	95.2599	24.5679
it13	19/02/2018 15:33:44	1.1368	0.5399	Dico pogo lentamente																																																																																					52.0404	36.8315	54.2788	46.1329	58.4586	55.4400	64.7756	63.2378	73.9865	67.6089	84.4642	65.4604	91.6895	57.9102	94.6749	55.3286	99.7365	52.0500	103.6007	50.1221	107.4496	46.7032	57.0356	31.1099	92.6475	22.5735
it13	19/02/2018 15:33:44	1.1517	0.5547	Dico pogo lentamente																																																																																					53.7113	36.8137	55.4356	45.9735	59.1072	55.1416	65.6026	63.4427	73.8029	67.7524	84.5961	66.0934	92.5582	59.8971	96.4135	57.2923	100.6684	55.1406	105.7602	53.7822	110.5738	51.7801	56.3851	31.4937	93.2109	23.0286
it13	19/02/2018 15:33:44	1.1666	0.5696	Dico pogo lentamente																																																																																					53.0767	36.1833	55.2759	44.8384	60.0590	53.8249	66.0516	61.2126	73.8318	66.9625	84.7847	67.0203	93.1781	60.9094	96.9025	58.2220	101.0626	56.1132	105.6198	54.5015	110.3555	52.5306	57.0076	30.0510	95.8341	26.4618
it13	19/02/2018 15:33:44	1.1814	0.5845	Dico pogo lentamente																																																																																					52.6147	36.3359	55.5634	44.4663	60.3620	53.1415	66.6258	60.8585	74.3374	67.1847	85.2830	67.2733	94.2771	60.6198	98.0244	57.8625	102.1407	55.4814	107.4414	53.9139	111.2347	50.7908	56.3001	29.8540	95.6149	26.3520
it13	19/02/2018 15:33:44	1.1963	0.5994	Dico pogo lentamente																																																																																					53.4026	35.7323	56.0325	44.5363	61.3266	52.8342	67.3468	61.7088	75.4080	66.9797	85.6192	66.9751	93.7815	60.5251	97.4664	57.3466	101.9166	55.0539	106.4024	53.1442	110.8551	49.6769	57.2514	28.1284	93.2179	23.2168
it13	19/02/2018 15:33:44	1.2112	0.6142	Dico pogo lentamente																																																																																					52.3913	35.3494	56.0434	44.4548	61.6465	52.6016	67.2633	61.0783	75.5696	66.7463	85.7518	67.0716	94.1000	60.0646	97.6933	57.0539	101.4656	54.6735	105.7558	51.7330	109.3675	48.1338	55.9199	29.3499	94.6568	24.9156
it13	19/02/2018 15:33:44	1.2261	0.6292	Dico pogo lentamente																																																																																					53.1976	34.9076	57.4326	43.8583	62.7050	51.9543	67.9054	60.5684	75.9006	66.2934	86.1939	66.8059	94.5724	60.0497	97.2178	56.5999	100.4332	54.2106	104.1783	51.1355	107.0425	46.6980	56.8897	28.6307	90.3905	22.4670
it13	19/02/2018 15:33:44	1.2410	0.6441	Dico pogo lentamente																																																																																					53.6492	35.8019	58.8036	43.9198	63.5599	52.3520	68.8765	60.8628	77.0805	66.1663	87.3098	65.5155	95.8121	59.2446	98.5342	56.0803	102.3857	53.8585	105.9301	50.7668	108.8647	46.6499	56.8279	28.7937	92.5302	22.3008
it13	19/02/2018 15:33:44	1.2559	0.6589	Dico pogo lentamente																																																																																					53.2891	34.5691	58.8303	43.1142	63.4841	50.3895	67.9329	59.0758	75.7983	64.7673	86.0645	65.0499	95.3015	59.4413	98.6008	57.1088	102.1617	54.8386	107.3595	52.4221	111.5574	50.0684	56.8214	27.7439	86.4970	21.9066
it13	19/02/2018 15:33:48	0.5860	0.0001	Dico pucu lentamente																																																																																					59.1716	35.8132	65.6167	44.2189	69.6289	54.0503	73.7994	62.1701	80.7352	69.6427	89.7324	71.0994	96.5614	65.2248	98.6192	61.2993	100.3637	57.4127	102.7050	54.3938	104.9284	51.6493	57.9291	28.8156	96.7576	31.7767
it13	19/02/2018 15:33:48	0.6009	0.0150	Dico pucu lentamente																																																																																					61.7276	36.9481	65.5317	45.6832	68.5502	56.6440	73.2610	65.9887	80.5728	71.7945	89.8496	71.1369	96.7896	65.0297	98.5911	60.9125	100.1245	57.3942	102.6800	54.5735	104.2151	50.5974	58.0744	30.0306	87.4702	24.4517
it13	19/02/2018 15:33:48	0.6158	0.0299	Dico pucu lentamente																																																																																					60.7245	38.8861	65.6564	48.3007	68.2990	59.0632	73.3892	67.3971	81.1314	72.1457	89.5396	71.3699	95.8831	64.5625	97.6380	60.2980	99.9270	56.8904	102.3779	54.0007	103.5420	50.2774	58.2483	30.0611	86.2688	22.3089
it13	19/02/2018 15:33:48	0.6307	0.0448	Dico pucu lentamente																																																																																					58.9754	37.9076	66.4850	49.6898	68.7044	61.6629	74.2151	69.8133	82.0665	71.8487	89.4354	70.7882	95.0505	63.5017	96.0455	58.5868	98.4513	54.8792	100.8448	52.1830	103.1367	47.3311	59.1957	29.6111	87.6644	22.1382
it13	19/02/2018 15:33:48	0.6456	0.0597	Dico pucu lentamente																																																																																					59.0458	38.8843	63.7553	48.4668	66.0486	59.1281	71.8888	67.4022	80.0484	72.6533	87.9351	71.2447	93.3143	63.9034	94.5581	59.0481	96.1816	54.9382	99.3119	50.9154	102.9971	47.0218	58.2542	31.1147	87.3307	25.8102
it13	19/02/2018 15:33:48	0.6604	0.0745	Dico pucu lentamente																																																																																					57.7230	39.1588	60.7828	48.5564	63.7700	57.9871	69.5195	65.8797	75.7546	72.0623	84.2146	72.2251	90.1679	66.2466	91.6615	62.4143	93.2863	59.8450	94.3366	56.4207	95.3574	53.4882	58.0696	32.1884	90.4090	36.6569
it13	19/02/2018 15:33:48	0.6753	0.0894	Dico pucu lentamente																																																																																					55.9909	39.4093	58.6215	49.1245	62.3974	57.5016	68.2558	65.8474	74.8842	71.4924	83.8450	70.9213	90.0436	64.0298	91.7423	59.7375	93.3899	56.2676	95.9107	52.8748	97.3047	48.5382	57.3681	31.5736	90.8052	37.8151
it13	19/02/2018 15:33:48	0.6902	0.1043	Dico pucu lentamente																																																																																					55.9120	38.0979	56.9336	47.3243	60.3403	56.2605	66.7336	63.2919	72.4501	69.8937	82.2016	69.4711	88.3829	61.2419	89.8324	56.8152	92.7791	53.3994	95.5170	50.2521	98.1197	45.8767	58.5799	30.5539	96.8903	33.7824
it13	19/02/2018 15:33:48	0.7051	0.1192	Dico pucu lentamente																																																																																					54.4510	37.3507	55.4033	46.2252	58.8342	54.9786	64.5651	63.4067	70.4771	68.9732	80.1954	68.3863	86.3560	59.5070	87.8307	54.6377	90.9578	50.9856	94.0805	47.3291	96.4510	43.3804	58.0963	30.5793	88.4227	26.5938
it13	19/02/2018 15:33:48	0.7200	0.1341	Dico pucu lentamente																																																																																					54.3795	36.8058	53.9407	45.6683	56.7778	54.6376	62.5347	62.9246	68.2209	69.0795	77.2972	68.9627	83.7872	60.7842	85.7623	55.8211	88.7447	52.8533	91.7978	49.6231	95.4447	45.9094	57.6753	27.9285	97.1107	34.5818
it13	19/02/2018 15:33:48	0.7349	0.1490	Dico pucu lentamente																																																																																					51.3152	35.7028	52.8919	44.9221	55.8882	54.2353	60.6876	62.2445	67.6560	67.9792	77.0770	67.2263	83.1238	59.2777	85.2381	55.2417	88.8719	51.6554	92.9737	47.8718	96.1236	45.4251	58.0650	27.9145	97.0526	34.9337
it13	19/02/2018 15:33:48	0.7498	0.1638	Dico pucu lentamente																																																																																					52.7193	36.4754	53.0457	46.0269	55.2748	56.3538	60.9635	64.2967	68.2122	68.3312	78.2195	67.0258	83.1766	58.3076	84.8099	53.4442	88.3560	51.4018	91.6585	48.6378	95.0305	45.2344	57.2792	28.3806	83.5571	25.9300
it13	19/02/2018 15:33:48	0.7646	0.1787	Dico pucu lentamente																																																																																					53.2462	35.8035	53.7592	44.9926	55.3514	54.9114	60.4535	62.9863	67.1371	68.7366	76.2976	68.0288	82.9132	60.5220	84.5423	56.6186	87.2239	53.7328	90.3776	50.5531	93.8135	46.2142	57.0735	28.1722	96.1898	38.0531
it13	19/02/2018 15:33:48	0.7795	0.1936	Dico pucu lentamente																																																																																					53.4857	35.8855	53.2260	45.2000	55.1596	55.1640	61.0103	63.2274	67.7911	68.4947	76.4140	67.6978	82.8367	59.7840	84.3526	55.2553	86.6262	52.9316	90.3092	50.3938	94.1921	46.2300	57.6536	27.4729	96.4841	37.3008
it13	19/02/2018 15:33:48	0.7944	0.2085	Dico pucu lentamente																																																																																					52.7321	36.6091	53.3135	45.8293	55.6391	55.1341	61.1111	63.4489	68.0913	68.7842	76.8484	67.1793	82.6182	58.7459	83.9797	53.9090	87.0553	52.0118	90.9040	49.3291	95.0413	45.5686	58.5759	28.5625	94.8819	33.5649
it13	19/02/2018 15:33:48	0.8093	0.2234	Dico pucu lentamente																																																																																					52.7575	36.6883	53.3070	46.1764	55.5766	55.7396	60.3376	64.5056	67.9440	68.4549	76.8965	66.3106	82.3396	57.3616	83.4715	53.0264	86.8129	51.1417	90.6551	48.1666	93.1041	44.4475	57.9425	28.0371	94.8066	33.9119
it13	19/02/2018 15:33:48	0.8242	0.2383	Dico pucu lentamente																																																																																					50.6333	37.5391	52.1510	46.5867	55.6145	55.5761	61.5795	63.3899	68.4951	68.8738	76.4005	67.1541	81.8834	59.0782	83.3673	55.1001	85.5585	52.5011	89.0356	49.6741	92.2169	46.6134	56.2281	29.0837	96.8421	36.9452
it13	19/02/2018 15:33:48	0.8390	0.2531	Dico pucu lentamente																																																																																					50.0635	37.1528	51.4344	46.8003	53.7499	56.0073	60.1855	64.2589	65.7567	68.6520	75.0403	67.5313	81.2109	60.4937	82.3871	56.5842	84.7206	53.0866	87.7754	50.1362	90.9415	46.3575	55.4703	29.2375	95.5190	37.6366
it13	19/02/2018 15:33:48	0.8539	0.2680	Dico pucu lentamente																																																																																					48.9008	38.6492	50.6569	48.4549	53.8289	56.8593	60.1379	64.8386	66.4987	69.0394	76.3806	67.6091	81.4561	59.2081	82.4966	55.3371	84.8889	52.3903	88.1470	49.6259	91.1957	46.1329	53.5867	31.7888	95.0423	35.1392
it13	19/02/2018 15:33:48	0.8688	0.2829	Dico pucu lentamente																																																																																					50.5686	38.0032	51.8735	47.7007	54.7326	56.8793	60.1723	65.2410	66.7335	69.5963	75.6125	68.9262	81.6384	62.0616	82.8033	57.5647	85.4614	54.4959	88.1067	52.0808	90.8874	47.9295	53.6784	30.5928	94.8748	37.1086
it13	19/02/2018 15:33:48	0.8837	0.2978	Dico pucu lentamente																																																																																					51.3723	39.0022	52.1304	50.2936	54.3376	59.4056	59.2621	67.1992	67.3843	70.7421	75.9817	69.4771	81.5141	62.8442	83.1146	58.1792	85.7029	55.1389	88.3418	52.7319	90.6994	48.7351	58.3077	30.9853	94.2625	38.1596
it13	19/02/2018 15:33:48	0.8986	0.3127	Dico pucu lentamente																																																																																					52.4979	37.9528	53.3042	49.2029	54.7041	58.7065	59.8060	67.2770	67.9894	70.7051	76.4815	69.5785	81.7141	63.2858	83.2586	58.8641	85.6109	55.9333	88.0504	53.5589	90.5680	50.1601	56.9721	29.9523	95.1350	39.1009
it13	19/02/2018 15:33:48	0.9135	0.3276	Dico pucu lentamente																																																																																					52.3425	37.6449	52.8094	48.2160	55.0072	58.2821	60.7645	66.6919	67.8018	70.1572	75.9720	69.5171	81.5071	62.5827	83.0416	58.5995	85.7224	55.7768	88.5304	53.0915	91.4108	49.0480	56.7537	29.3626	95.2672	38.8160
it13	19/02/2018 15:33:48	0.9283	0.3424	Dico pucu lentamente																																																																																					52.4372	39.0867	53.0121	49.7938	55.2365	59.8928	60.7564	67.7079	68.9235	71.0989	77.5547	69.4539	83.0304	61.0979	84.5530	56.8194	87.3303	53.8423	91.0141	50.5755	93.1563	47.1408	56.5219	30.0181	96.3288	36.9170
it13	19/02/2018 15:33:48	0.9432	0.3573	Dico pucu lentamente																																																																																					52.4158	38.5972	52.8118	49.1893	55.3619	59.4698	61.1719	67.1448	68.8766	71.2707	77.5659	69.0124	82.9723	60.1760	84.5224	55.6814	87.3292	53.2540	90.6940	49.9609	94.0372	45.4865	56.2424	28.7894	96.9216	36.9018
it13	19/02/2018 15:33:48	0.9581	0.3722	Dico pucu lentamente																																																																																					52.0087	38.5565	53.3150	49.2484	55.4889	59.2839	61.1995	66.6690	68.3565	71.0729	77.6868	69.5022	82.8757	61.6100	84.4372	56.8314	87.2067	53.9612	90.9107	50.4937	94.2639	45.9774	55.9048	28.6850	96.3961	36.8955
it13	19/02/2018 15:33:48	0.9730	0.3871	Dico pucu lentamente																																																																																					52.9511	39.7726	54.1056	51.7715	56.3695	60.9271	63.5205	68.6305	71.1014	71.2855	78.2008	69.8528	83.9736	61.7668	85.2096	57.6645	89.2069	52.8457	93.3539	49.1384	96.5400	47.0194	56.7294	29.3403	85.6009	30.4340
it13	19/02/2018 15:33:48	0.9879	0.4020	Dico pucu lentamente																																																																																					52.5550	41.9552	54.1096	54.2915	56.5361	64.5485	63.9416	69.6649	72.8245	71.2749	80.3201	69.8881	85.3814	60.6739	86.5443	55.3957	90.2729	52.3503	94.4221	49.0585	97.2344	45.8953	56.1996	30.0769	86.8421	29.1500
it13	19/02/2018 15:33:48	1.0028	0.4169	Dico pucu lentamente																																																																																					52.6636	44.0064	53.5284	54.4064	56.7311	64.8349	64.1263	70.2587	72.6916	72.7076	80.8066	71.2581	86.8701	63.1650	88.2481	58.7748	90.4132	55.5468	93.3580	52.1033	96.2305	47.6765	57.0371	30.6780	95.9048	36.2232
it13	19/02/2018 15:33:48	1.0176	0.4317	Dico pucu lentamente																																																																																					53.9980	39.5700	55.4594	51.3345	58.7294	60.6453	64.6398	68.9190	72.6550	73.0640	81.6491	71.7440	87.7959	62.9944	89.0874	58.3912	90.9386	54.8868	94.2088	51.2300	97.0066	46.8928	56.8348	29.3084	95.4142	31.1370
it13	19/02/2018 15:33:48	1.0326	0.4466	Dico pucu lentamente																																																																																					55.5294	39.9531	56.3916	51.2845	59.8762	61.5315	66.7104	70.4502	75.6374	73.5169	82.6673	71.2397	89.2369	62.5827	90.5163	58.2865	93.0293	53.7628	96.0415	50.3221	98.4177	46.6654	56.7598	30.2926	96.6549	34.2276
